*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
 102  6.838e+01  7.087e+01  6.120e+00  3.571e+00  1.000e-09  1.000e-09  0.1250  3.458e-05  0.000e+00  6.120e+00  4.190e-01  3.370e-01  4.322e-01  4.429e-01
 103  6.836e+01  7.048e+01  5.868e+00  3.033e+00  1.000e-09  1.000e-09  0.0625  3.288e-05  0.000e+00  5.868e+00  1.838e-01  2.019e-02  1.895e-01  1.113e-01
 104  6.806e+01  7.018e+01  5.615e+00  3.053e+00  1.000e-09  1.000e-09  0.1250  3.046e-05  0.000e+00  5.615e+00  3.582e-01  3.010e-01  3.701e-01  3.967e-01
 105  6.799e+01  6.981e+01  5.464e+00  2.572e+00  1.000e-09  1.000e-09  0.0312  2.960e-05  0.000e+00  5.464e+00  7.913e-02  6.834e-02  8.070e-02  1.185e-01
 106  6.799e+01  6.970e+01  5.225e+00  2.457e+00  1.000e-09  1.000e-09  0.0625  2.807e-05  0.000e+00  5.225e+00  1.489e-01 -1.498e-03  1.538e-01  7.709e-02
 107  6.787e+01  6.960e+01  4.939e+00  2.523e+00  1.000e-09  1.000e-09  0.1250  2.567e-05  0.000e+00  4.939e+00  2.961e-01  1.250e-01  3.086e-01  2.252e-01
 108  6.783e+01  6.968e+01  4.805e+00  2.618e+00  1.000e-09  1.000e-09  0.0312  2.494e-05  0.000e+00  4.805e+00  8.055e-02  3.874e-02  8.216e-02  9.022e-02
 109  6.779e+01  6.963e+01  4.675e+00  2.598e+00  1.000e-09  1.000e-09  0.0312  2.422e-05  0.000e+00  4.675e+00  7.994e-02  3.423e-02  8.153e-02  8.540e-02
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
 110  6.771e+01  6.956e+01  4.699e+00  2.547e+00  1.000e-09  1.000e-09  0.2500  2.277e-05  0.000e+00  4.699e+00  5.584e-01  8.667e-02  5.560e-01  7.714e-02
 111  6.756e+01  6.937e+01  4.454e+00  2.636e+00  1.000e-08  1.000e-08  0.0625  2.167e-05  0.000e+00  4.454e+00  1.597e-01  1.470e-01  1.659e-01  2.468e-01
 112  6.751e+01  6.915e+01  4.221e+00  2.373e+00  1.000e-08  1.000e-08  0.0625  2.060e-05  0.000e+00  4.221e+00  1.437e-01  4.723e-02  1.494e-01  1.375e-01
 113  6.722e+01  6.888e+01  3.870e+00  2.492e+00  1.000e-08  1.000e-08  0.1250  1.925e-05  0.000e+00  3.870e+00  2.923e-01  2.895e-01  3.111e-01  4.395e-01
