*** SOLVE (MultiShoot) ***
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
  93  8.009e+01  9.047e+01  1.279e+02  1.460e+01  1.000e-09  1.000e-09  0.0156  2.256e-04  0.000e+00  1.279e+02  2.264e-01 -1.241e-01  2.287e-01  2.603e-02
  94  7.980e+01  9.023e+01  1.246e+02  1.486e+01  1.000e-09  1.000e-09  0.0312  2.186e-04  0.000e+00  1.246e+02  4.573e-01  2.905e-01  4.660e-01  5.686e-01
  95  7.973e+01  8.983e+01  1.228e+02  1.422e+01  1.000e-09  1.000e-09  0.0156  2.152e-04  0.000e+00  1.228e+02  2.205e-01  7.608e-02  2.228e-01  2.238e-01
  96  7.927e+01  8.896e+01  1.174e+02  1.406e+01  1.000e-09  1.000e-09  0.0625  2.023e-04  0.000e+00  1.174e+02  8.517e-01  4.609e-01  8.795e-01  9.052e-01
  97  7.882e+01  8.793e+01  1.119e+02  1.325e+01  1.000e-09  1.000e-09  0.0625  1.901e-04  0.000e+00  1.119e+02  8.027e-01  4.419e-01  8.305e-01  8.863e-01
  98  7.862e+01  8.718e+01  1.065e+02  1.249e+01  1.000e-09  1.000e-09  0.0625  1.787e-04  0.000e+00  1.065e+02  7.565e-01  2.080e-01  7.839e-01  6.458e-01
  99  7.853e+01  8.708e+01  1.035e+02  1.221e+01  1.000e-09  1.000e-09  0.0312  1.732e-04  0.000e+00  1.035e+02  3.756e-01  8.301e-02  3.834e-01  3.313e-01
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
 100  7.815e+01  8.674e+01  1.005e+02  1.228e+01  1.000e-09  1.000e-09  0.0312  1.679e-04  0.000e+00  1.005e+02  3.778e-01  3.778e-01  3.857e-01  6.296e-01
 101  7.791e+01  8.572e+01  9.529e+01  1.145e+01  1.000e-09  1.000e-09  0.0625  1.580e-04  0.000e+00  9.529e+01  6.935e-01  2.443e-01  7.204e-01  6.741e-01
 102  7.725e+01  8.472e+01  9.019e+01  1.097e+01  1.000e-09  1.000e-09  0.0625  1.486e-04  0.000e+00  9.019e+01  6.646e-01  6.649e-01  6.911e-01  1.088e+00
 103  7.695e+01  8.375e+01  8.755e+01  9.729e+00  1.000e-09  1.000e-09  0.0312  1.440e-04  0.000e+00  8.754e+01  2.993e-01  2.994e-01  3.057e-01  5.047e-01
 104  7.698e+01  8.356e+01  8.687e+01  9.212e+00  1.000e-09  1.000e-09  0.0078  1.429e-04  0.000e+00  8.687e+01  7.169e-02 -3.509e-02  7.209e-02  1.596e-02
 105  7.652e+01  8.248e+01  7.870e+01  9.147e+00  1.000e-09  1.000e-09  0.1250  1.260e-04  0.000e+00  7.870e+01  1.072e+00  4.574e-01  1.150e+00  1.076e+00
 106  7.599e+01  8.192e+01  7.112e+01  9.140e+00  1.000e-09  1.000e-09  0.1250  1.110e-04  0.000e+00  7.112e+01  1.071e+00  5.370e-01  1.151e+00  1.170e+00
 107  7.603e+01  8.186e+01  7.003e+01  8.241e+00  1.000e-09  1.000e-09  0.0156  1.092e-04  0.000e+00  7.003e+01  1.278e-01 -4.064e-02  1.292e-01  4.979e-02
 108  7.525e+01  8.061e+01  6.277e+01  8.319e+00  1.000e-09  1.000e-09  0.1250  9.622e-05  0.000e+00  6.277e+01  9.753e-01  7.758e-01  1.053e+00  1.395e+00
 109  7.426e+01  7.860e+01  5.147e+01  7.372e+00  1.000e-09  1.000e-09  0.2500  7.474e-05  0.000e+00  5.147e+01  1.614e+00  9.960e-01  1.852e+00  1.950e+00
iter    cost       merit      stop      |grad|      preg       dreg      step   ||ffeas||  ||gfeas||  ||hfeas||   dV-exp       dV      dPhi-exp     dPhi
